Instrument,Company Event Type,Event Title,Event Start Date,Event Last Update Date
NVDA.O,EarningsCallsAndPresentations,Q2 2019 NVIDIA Corp Earnings Call,08/16/2018,2019-04-24T18:01:57Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ITC Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BAT Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BYX Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DE Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VI Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VIf Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"0R1I.L Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TRE Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BIV Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.N Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BT1 Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.EI Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.15 paid on Sep 21, 2018 going ex on Aug 29, 2018",08/29/2018,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Global Technology Conference,09/06/2018,2018-09-11T04:54:24Z
NVDA.O,EarningsReleases,Q3 2019 NVIDIA Corp Earnings Release,11/15/2018,2018-11-15T21:58:48Z
NVDA.O,EarningsCallsAndPresentations,Q3 2019 NVIDIA Corp Earnings Call,11/15/2018,2019-04-24T18:00:41Z
NVDA.O,ExDividends,"NVDA.DEU Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ITC Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BAT Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BYX Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DE Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VI Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VIf Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"0R1I.L Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TRE Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TWEA Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.DAp Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BIV Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.ICEM Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MCO Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.N Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BT1 Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.EI Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Final Cash Dividend of gross USD 0.16 paid on Dec 21, 2018 going ex on Nov 29, 2018",11/29/2018,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,"NVIDIA Corp at Barclays Global Technology, Media and Telecommunications Conference",12/06/2018,2019-01-23T19:13:39Z
NVDA.O,CorporateAnalystMeetings,NVIDIA Corp 2019 CES Press Conference,01/07/2019,2019-01-14T13:40:35Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Nomura@CES Forum,01/07/2019,2019-01-07T12:14:00Z
NVDA.O,ConferencePresentations,NVIDIA Corp at JPMorgan Tech Forum,01/08/2019,2019-01-15T12:27:42Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Global TMT West Conference,01/09/2019,2019-01-17T19:04:08Z
NVDA.O,ConferencePresentations,NVIDIA Corp at JPMorgan Global Healthcare Conference,01/10/2019,2019-01-18T18:57:27Z
NVDA.O,EarningsReleases,Q4 2019 NVIDIA Corp Earnings Release,02/14/2019,2019-02-14T22:50:44Z
NVDA.O,EarningsCallsAndPresentations,Q4 2019 NVIDIA Corp Earnings Call,02/14/2019,2019-04-24T17:19:30Z
NVDA.O,ConferencePresentations,"NVIDIA Corp at Morgan Stanley Technology, Media & Telecom Conference",02/26/2019,2019-02-28T02:23:01Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ITC Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BAT Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BYX Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DE Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VI Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VIf Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"0R1I.L Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TRE Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TWEA Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.DAp Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BIV Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.ICEM Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MCO Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ARC Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.N Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BT1 Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.EI Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.16 paid on Mar 22, 2019 going ex on Feb 28, 2019",02/28/2019,2021-07-20T00:00:00Z
NVDA.O,MergerAndAcquisitionCallsAndPresentations,NVIDIA Corp to Acquire Mellanox Technologies Ltd M&A Call,03/11/2019,2019-04-24T17:52:45Z
NVDA.O,CorporateAnalystMeetings,NVIDIA Corp Investor Day,03/19/2019,2019-05-14T06:28:23Z
NVDA.O,EarningsReleases,Q1 2020 NVIDIA Corp Earnings Release,05/16/2019,2019-05-16T22:21:31Z
NVDA.O,EarningsCallsAndPresentations,Q1 2020 NVIDIA Corp Earnings Call,05/16/2019,2019-06-09T23:08:19Z
NVDA.O,ShareholderAndAnnualMeetings,NVIDIA Corp Annual Shareholders Meeting,05/22/2019,2019-06-10T09:08:09Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ITC Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BAT Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BYX Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DE Interim Cash Dividend of gross USD 0.16 paid on Jun 21, 2019 going ex on May 30, 2019",05/30/2019,2021-07-20T00:00:00Z
